program,source_page,source_sha256,source_recovery,translation,numeric_qa,korean_review,visual_qa,target_pages,reviewer,notes
lotus,66,7d4f1535dc35e8d964b8b1358c3e4daefe27da298ba8085f6805fc00324cd784,needs_review,not_started,not_started,not_started,not_started,,,
lotus,67,7d4f1535dc35e8d964b8b1358c3e4daefe27da298ba8085f6805fc00324cd784,needs_review,not_started,not_started,not_started,not_started,,,
lotus,68,7d4f1535dc35e8d964b8b1358c3e4daefe27da298ba8085f6805fc00324cd784,needs_review,not_started,not_started,not_started,not_started,,,
lotus,69,7d4f1535dc35e8d964b8b1358c3e4daefe27da298ba8085f6805fc00324cd784,needs_review,not_started,not_started,not_started,not_started,,,
lotus,70,7d4f1535dc35e8d964b8b1358c3e4daefe27da298ba8085f6805fc00324cd784,needs_review,not_started,not_started,not_started,not_started,,,
lotus,71,7d4f1535dc35e8d964b8b1358c3e4daefe27da298ba8085f6805fc00324cd784,needs_review,not_started,not_started,not_started,not_started,,,
lotus,72,7d4f1535dc35e8d964b8b1358c3e4daefe27da298ba8085f6805fc00324cd784,needs_review,not_started,not_started,not_started,not_started,,,
lotus,73,7d4f1535dc35e8d964b8b1358c3e4daefe27da298ba8085f6805fc00324cd784,needs_review,not_started,not_started,not_started,not_started,,,
lotus,74,7d4f1535dc35e8d964b8b1358c3e4daefe27da298ba8085f6805fc00324cd784,needs_review,not_started,not_started,not_started,not_started,,,
lotus,75,7d4f1535dc35e8d964b8b1358c3e4daefe27da298ba8085f6805fc00324cd784,needs_review,not_started,not_started,not_started,not_started,,,
lotus,76,7d4f1535dc35e8d964b8b1358c3e4daefe27da298ba8085f6805fc00324cd784,needs_review,not_started,not_started,not_started,not_started,,,
lotus,77,7d4f1535dc35e8d964b8b1358c3e4daefe27da298ba8085f6805fc00324cd784,needs_review,not_started,not_started,not_started,not_started,,,
lotus,78,7d4f1535dc35e8d964b8b1358c3e4daefe27da298ba8085f6805fc00324cd784,needs_review,not_started,not_started,not_started,not_started,,,
lotus,79,7d4f1535dc35e8d964b8b1358c3e4daefe27da298ba8085f6805fc00324cd784,needs_review,not_started,not_started,not_started,not_started,,,
lotus,80,7d4f1535dc35e8d964b8b1358c3e4daefe27da298ba8085f6805fc00324cd784,needs_review,not_started,not_started,not_started,not_started,,,
lotus,81,7d4f1535dc35e8d964b8b1358c3e4daefe27da298ba8085f6805fc00324cd784,needs_review,not_started,not_started,not_started,not_started,,,
lotus,82,7d4f1535dc35e8d964b8b1358c3e4daefe27da298ba8085f6805fc00324cd784,needs_review,not_started,not_started,not_started,not_started,,,
lotus,83,7d4f1535dc35e8d964b8b1358c3e4daefe27da298ba8085f6805fc00324cd784,needs_review,not_started,not_started,not_started,not_started,,,
lotus,84,7d4f1535dc35e8d964b8b1358c3e4daefe27da298ba8085f6805fc00324cd784,needs_review,not_started,not_started,not_started,not_started,,,
lotus,85,7d4f1535dc35e8d964b8b1358c3e4daefe27da298ba8085f6805fc00324cd784,needs_review,not_started,not_started,not_started,not_started,,,
lotus,86,7d4f1535dc35e8d964b8b1358c3e4daefe27da298ba8085f6805fc00324cd784,needs_review,not_started,not_started,not_started,not_started,,,
lotus,87,7d4f1535dc35e8d964b8b1358c3e4daefe27da298ba8085f6805fc00324cd784,needs_recovery,not_started,not_started,not_started,not_started,,,
lotus,88,7d4f1535dc35e8d964b8b1358c3e4daefe27da298ba8085f6805fc00324cd784,needs_review,not_started,not_started,not_started,not_started,,,
lotus,89,7d4f1535dc35e8d964b8b1358c3e4daefe27da298ba8085f6805fc00324cd784,needs_review,not_started,not_started,not_started,not_started,,,
lotus,90,7d4f1535dc35e8d964b8b1358c3e4daefe27da298ba8085f6805fc00324cd784,needs_review,not_started,not_started,not_started,not_started,,,
lotus,91,7d4f1535dc35e8d964b8b1358c3e4daefe27da298ba8085f6805fc00324cd784,needs_review,not_started,not_started,not_started,not_started,,,
lotus,92,7d4f1535dc35e8d964b8b1358c3e4daefe27da298ba8085f6805fc00324cd784,needs_review,not_started,not_started,not_started,not_started,,,
lotus,93,7d4f1535dc35e8d964b8b1358c3e4daefe27da298ba8085f6805fc00324cd784,needs_review,not_started,not_started,not_started,not_started,,,
lotus,94,7d4f1535dc35e8d964b8b1358c3e4daefe27da298ba8085f6805fc00324cd784,needs_review,not_started,not_started,not_started,not_started,,,
lotus,95,7d4f1535dc35e8d964b8b1358c3e4daefe27da298ba8085f6805fc00324cd784,needs_review,not_started,not_started,not_started,not_started,,,
lotus,96,7d4f1535dc35e8d964b8b1358c3e4daefe27da298ba8085f6805fc00324cd784,needs_review,not_started,not_started,not_started,not_started,,,
lotus,97,7d4f1535dc35e8d964b8b1358c3e4daefe27da298ba8085f6805fc00324cd784,needs_review,not_started,not_started,not_started,not_started,,,
lotus,98,7d4f1535dc35e8d964b8b1358c3e4daefe27da298ba8085f6805fc00324cd784,needs_review,not_started,not_started,not_started,not_started,,,
lotus,99,7d4f1535dc35e8d964b8b1358c3e4daefe27da298ba8085f6805fc00324cd784,needs_review,not_started,not_started,not_started,not_started,,,
lotus,100,7d4f1535dc35e8d964b8b1358c3e4daefe27da298ba8085f6805fc00324cd784,needs_review,not_started,not_started,not_started,not_started,,,
lotus,101,7d4f1535dc35e8d964b8b1358c3e4daefe27da298ba8085f6805fc00324cd784,needs_review,not_started,not_started,not_started,not_started,,,
lotus,102,7d4f1535dc35e8d964b8b1358c3e4daefe27da298ba8085f6805fc00324cd784,needs_review,not_started,not_started,not_started,not_started,,,
lotus,103,7d4f1535dc35e8d964b8b1358c3e4daefe27da298ba8085f6805fc00324cd784,needs_review,not_started,not_started,not_started,not_started,,,
lotus,104,7d4f1535dc35e8d964b8b1358c3e4daefe27da298ba8085f6805fc00324cd784,needs_review,not_started,not_started,not_started,not_started,,,
lotus,105,7d4f1535dc35e8d964b8b1358c3e4daefe27da298ba8085f6805fc00324cd784,needs_review,not_started,not_started,not_started,not_started,,,
lotus,106,7d4f1535dc35e8d964b8b1358c3e4daefe27da298ba8085f6805fc00324cd784,needs_review,not_started,not_started,not_started,not_started,,,
lotus,107,7d4f1535dc35e8d964b8b1358c3e4daefe27da298ba8085f6805fc00324cd784,needs_review,not_started,not_started,not_started,not_started,,,
lotus,108,7d4f1535dc35e8d964b8b1358c3e4daefe27da298ba8085f6805fc00324cd784,needs_review,not_started,not_started,not_started,not_started,,,
lotus,109,7d4f1535dc35e8d964b8b1358c3e4daefe27da298ba8085f6805fc00324cd784,needs_review,not_started,not_started,not_started,not_started,,,
lotus,110,7d4f1535dc35e8d964b8b1358c3e4daefe27da298ba8085f6805fc00324cd784,needs_review,not_started,not_started,not_started,not_started,,,
lotus,111,7d4f1535dc35e8d964b8b1358c3e4daefe27da298ba8085f6805fc00324cd784,needs_review,not_started,not_started,not_started,not_started,,,
lotus,112,7d4f1535dc35e8d964b8b1358c3e4daefe27da298ba8085f6805fc00324cd784,needs_review,not_started,not_started,not_started,not_started,,,
lotus,113,7d4f1535dc35e8d964b8b1358c3e4daefe27da298ba8085f6805fc00324cd784,needs_review,not_started,not_started,not_started,not_started,,,
lotus,114,7d4f1535dc35e8d964b8b1358c3e4daefe27da298ba8085f6805fc00324cd784,needs_review,not_started,not_started,not_started,not_started,,,
lotus,115,7d4f1535dc35e8d964b8b1358c3e4daefe27da298ba8085f6805fc00324cd784,needs_review,not_started,not_started,not_started,not_started,,,
lotus,116,7d4f1535dc35e8d964b8b1358c3e4daefe27da298ba8085f6805fc00324cd784,needs_review,not_started,not_started,not_started,not_started,,,
lotus,117,7d4f1535dc35e8d964b8b1358c3e4daefe27da298ba8085f6805fc00324cd784,needs_review,not_started,not_started,not_started,not_started,,,
lotus,118,7d4f1535dc35e8d964b8b1358c3e4daefe27da298ba8085f6805fc00324cd784,needs_review,not_started,not_started,not_started,not_started,,,
lotus,119,7d4f1535dc35e8d964b8b1358c3e4daefe27da298ba8085f6805fc00324cd784,needs_review,not_started,not_started,not_started,not_started,,,
lotus,120,7d4f1535dc35e8d964b8b1358c3e4daefe27da298ba8085f6805fc00324cd784,needs_review,not_started,not_started,not_started,not_started,,,
lotus,121,7d4f1535dc35e8d964b8b1358c3e4daefe27da298ba8085f6805fc00324cd784,needs_review,not_started,not_started,not_started,not_started,,,
lotus,122,7d4f1535dc35e8d964b8b1358c3e4daefe27da298ba8085f6805fc00324cd784,needs_review,not_started,not_started,not_started,not_started,,,
lotus,123,7d4f1535dc35e8d964b8b1358c3e4daefe27da298ba8085f6805fc00324cd784,needs_review,not_started,not_started,not_started,not_started,,,
lotus,124,7d4f1535dc35e8d964b8b1358c3e4daefe27da298ba8085f6805fc00324cd784,needs_review,not_started,not_started,not_started,not_started,,,
lotus,125,7d4f1535dc35e8d964b8b1358c3e4daefe27da298ba8085f6805fc00324cd784,needs_review,not_started,not_started,not_started,not_started,,,
lotus,126,7d4f1535dc35e8d964b8b1358c3e4daefe27da298ba8085f6805fc00324cd784,needs_review,not_started,not_started,not_started,not_started,,,
lotus,127,7d4f1535dc35e8d964b8b1358c3e4daefe27da298ba8085f6805fc00324cd784,needs_review,not_started,not_started,not_started,not_started,,,
lotus,128,7d4f1535dc35e8d964b8b1358c3e4daefe27da298ba8085f6805fc00324cd784,needs_review,not_started,not_started,not_started,not_started,,,
lotus,129,7d4f1535dc35e8d964b8b1358c3e4daefe27da298ba8085f6805fc00324cd784,needs_review,not_started,not_started,not_started,not_started,,,
lotus,130,7d4f1535dc35e8d964b8b1358c3e4daefe27da298ba8085f6805fc00324cd784,needs_review,not_started,not_started,not_started,not_started,,,
lotus,131,7d4f1535dc35e8d964b8b1358c3e4daefe27da298ba8085f6805fc00324cd784,needs_review,not_started,not_started,not_started,not_started,,,
lotus,132,7d4f1535dc35e8d964b8b1358c3e4daefe27da298ba8085f6805fc00324cd784,needs_review,not_started,not_started,not_started,not_started,,,
lotus,133,7d4f1535dc35e8d964b8b1358c3e4daefe27da298ba8085f6805fc00324cd784,needs_review,not_started,not_started,not_started,not_started,,,
lotus,134,7d4f1535dc35e8d964b8b1358c3e4daefe27da298ba8085f6805fc00324cd784,needs_review,not_started,not_started,not_started,not_started,,,
lotus,135,7d4f1535dc35e8d964b8b1358c3e4daefe27da298ba8085f6805fc00324cd784,needs_review,not_started,not_started,not_started,not_started,,,
lotus,136,7d4f1535dc35e8d964b8b1358c3e4daefe27da298ba8085f6805fc00324cd784,needs_review,not_started,not_started,not_started,not_started,,,
lotus,137,7d4f1535dc35e8d964b8b1358c3e4daefe27da298ba8085f6805fc00324cd784,needs_review,not_started,not_started,not_started,not_started,,,
lotus,138,7d4f1535dc35e8d964b8b1358c3e4daefe27da298ba8085f6805fc00324cd784,needs_review,not_started,not_started,not_started,not_started,,,
lotus,139,7d4f1535dc35e8d964b8b1358c3e4daefe27da298ba8085f6805fc00324cd784,needs_review,not_started,not_started,not_started,not_started,,,
lotus,140,7d4f1535dc35e8d964b8b1358c3e4daefe27da298ba8085f6805fc00324cd784,needs_review,not_started,not_started,not_started,not_started,,,
lotus,141,7d4f1535dc35e8d964b8b1358c3e4daefe27da298ba8085f6805fc00324cd784,needs_review,not_started,not_started,not_started,not_started,,,
lotus,142,7d4f1535dc35e8d964b8b1358c3e4daefe27da298ba8085f6805fc00324cd784,needs_review,not_started,not_started,not_started,not_started,,,
lotus,143,7d4f1535dc35e8d964b8b1358c3e4daefe27da298ba8085f6805fc00324cd784,needs_review,not_started,not_started,not_started,not_started,,,
lotus,144,7d4f1535dc35e8d964b8b1358c3e4daefe27da298ba8085f6805fc00324cd784,needs_review,not_started,not_started,not_started,not_started,,,
lotus,145,7d4f1535dc35e8d964b8b1358c3e4daefe27da298ba8085f6805fc00324cd784,needs_review,not_started,not_started,not_started,not_started,,,
lotus,146,7d4f1535dc35e8d964b8b1358c3e4daefe27da298ba8085f6805fc00324cd784,needs_review,not_started,not_started,not_started,not_started,,,
lotus,147,7d4f1535dc35e8d964b8b1358c3e4daefe27da298ba8085f6805fc00324cd784,needs_review,not_started,not_started,not_started,not_started,,,
lotus,148,7d4f1535dc35e8d964b8b1358c3e4daefe27da298ba8085f6805fc00324cd784,needs_review,not_started,not_started,not_started,not_started,,,
lotus,149,7d4f1535dc35e8d964b8b1358c3e4daefe27da298ba8085f6805fc00324cd784,needs_review,not_started,not_started,not_started,not_started,,,
lotus,150,7d4f1535dc35e8d964b8b1358c3e4daefe27da298ba8085f6805fc00324cd784,needs_review,not_started,not_started,not_started,not_started,,,
lotus,151,7d4f1535dc35e8d964b8b1358c3e4daefe27da298ba8085f6805fc00324cd784,needs_review,not_started,not_started,not_started,not_started,,,
lotus,152,7d4f1535dc35e8d964b8b1358c3e4daefe27da298ba8085f6805fc00324cd784,needs_review,not_started,not_started,not_started,not_started,,,
lotus,153,7d4f1535dc35e8d964b8b1358c3e4daefe27da298ba8085f6805fc00324cd784,needs_review,not_started,not_started,not_started,not_started,,,
lotus,154,7d4f1535dc35e8d964b8b1358c3e4daefe27da298ba8085f6805fc00324cd784,needs_review,not_started,not_started,not_started,not_started,,,
lotus,155,7d4f1535dc35e8d964b8b1358c3e4daefe27da298ba8085f6805fc00324cd784,needs_review,not_started,not_started,not_started,not_started,,,
lotus,156,7d4f1535dc35e8d964b8b1358c3e4daefe27da298ba8085f6805fc00324cd784,needs_review,not_started,not_started,not_started,not_started,,,
lotus,157,7d4f1535dc35e8d964b8b1358c3e4daefe27da298ba8085f6805fc00324cd784,needs_review,not_started,not_started,not_started,not_started,,,
lotus,158,7d4f1535dc35e8d964b8b1358c3e4daefe27da298ba8085f6805fc00324cd784,needs_review,not_started,not_started,not_started,not_started,,,
lotus,159,7d4f1535dc35e8d964b8b1358c3e4daefe27da298ba8085f6805fc00324cd784,needs_review,not_started,not_started,not_started,not_started,,,
lotus,160,7d4f1535dc35e8d964b8b1358c3e4daefe27da298ba8085f6805fc00324cd784,needs_review,not_started,not_started,not_started,not_started,,,
lotus,161,7d4f1535dc35e8d964b8b1358c3e4daefe27da298ba8085f6805fc00324cd784,needs_review,not_started,not_started,not_started,not_started,,,
lotus,162,7d4f1535dc35e8d964b8b1358c3e4daefe27da298ba8085f6805fc00324cd784,needs_review,not_started,not_started,not_started,not_started,,,
lotus,163,7d4f1535dc35e8d964b8b1358c3e4daefe27da298ba8085f6805fc00324cd784,needs_review,not_started,not_started,not_started,not_started,,,
lotus,164,7d4f1535dc35e8d964b8b1358c3e4daefe27da298ba8085f6805fc00324cd784,needs_review,not_started,not_started,not_started,not_started,,,
lotus,165,7d4f1535dc35e8d964b8b1358c3e4daefe27da298ba8085f6805fc00324cd784,needs_review,not_started,not_started,not_started,not_started,,,
lotus,166,7d4f1535dc35e8d964b8b1358c3e4daefe27da298ba8085f6805fc00324cd784,needs_review,not_started,not_started,not_started,not_started,,,
lotus,167,7d4f1535dc35e8d964b8b1358c3e4daefe27da298ba8085f6805fc00324cd784,needs_review,not_started,not_started,not_started,not_started,,,
lotus,168,7d4f1535dc35e8d964b8b1358c3e4daefe27da298ba8085f6805fc00324cd784,needs_review,not_started,not_started,not_started,not_started,,,
lotus,169,7d4f1535dc35e8d964b8b1358c3e4daefe27da298ba8085f6805fc00324cd784,needs_review,not_started,not_started,not_started,not_started,,,
lotus,170,7d4f1535dc35e8d964b8b1358c3e4daefe27da298ba8085f6805fc00324cd784,needs_review,not_started,not_started,not_started,not_started,,,
lotus,171,7d4f1535dc35e8d964b8b1358c3e4daefe27da298ba8085f6805fc00324cd784,needs_review,not_started,not_started,not_started,not_started,,,
lotus,172,7d4f1535dc35e8d964b8b1358c3e4daefe27da298ba8085f6805fc00324cd784,needs_review,not_started,not_started,not_started,not_started,,,
lotus,173,7d4f1535dc35e8d964b8b1358c3e4daefe27da298ba8085f6805fc00324cd784,needs_review,not_started,not_started,not_started,not_started,,,
lotus,174,7d4f1535dc35e8d964b8b1358c3e4daefe27da298ba8085f6805fc00324cd784,needs_review,not_started,not_started,not_started,not_started,,,
lotus,175,7d4f1535dc35e8d964b8b1358c3e4daefe27da298ba8085f6805fc00324cd784,needs_review,not_started,not_started,not_started,not_started,,,
lotus,176,7d4f1535dc35e8d964b8b1358c3e4daefe27da298ba8085f6805fc00324cd784,needs_review,not_started,not_started,not_started,not_started,,,
lotus,177,7d4f1535dc35e8d964b8b1358c3e4daefe27da298ba8085f6805fc00324cd784,needs_review,not_started,not_started,not_started,not_started,,,
lotus,178,7d4f1535dc35e8d964b8b1358c3e4daefe27da298ba8085f6805fc00324cd784,needs_review,not_started,not_started,not_started,not_started,,,
lotus,179,7d4f1535dc35e8d964b8b1358c3e4daefe27da298ba8085f6805fc00324cd784,needs_review,not_started,not_started,not_started,not_started,,,
lotus,180,7d4f1535dc35e8d964b8b1358c3e4daefe27da298ba8085f6805fc00324cd784,needs_review,not_started,not_started,not_started,not_started,,,
the-first-flame,1,097bbdbbb3c567a7259664abb433d5f952bf5bc20ab1a9ab159cd1e5690d0f60,needs_recovery,not_started,not_started,not_started,not_started,,,
the-first-flame,2,097bbdbbb3c567a7259664abb433d5f952bf5bc20ab1a9ab159cd1e5690d0f60,needs_review,not_started,not_started,not_started,not_started,,,
the-first-flame,3,097bbdbbb3c567a7259664abb433d5f952bf5bc20ab1a9ab159cd1e5690d0f60,needs_review,not_started,not_started,not_started,not_started,,,
the-first-flame,4,097bbdbbb3c567a7259664abb433d5f952bf5bc20ab1a9ab159cd1e5690d0f60,needs_review,not_started,not_started,not_started,not_started,,,
the-first-flame,5,097bbdbbb3c567a7259664abb433d5f952bf5bc20ab1a9ab159cd1e5690d0f60,needs_review,not_started,not_started,not_started,not_started,,,
the-first-flame,6,097bbdbbb3c567a7259664abb433d5f952bf5bc20ab1a9ab159cd1e5690d0f60,needs_review,not_started,not_started,not_started,not_started,,,
the-first-flame,7,097bbdbbb3c567a7259664abb433d5f952bf5bc20ab1a9ab159cd1e5690d0f60,needs_review,not_started,not_started,not_started,not_started,,,
the-first-flame,8,097bbdbbb3c567a7259664abb433d5f952bf5bc20ab1a9ab159cd1e5690d0f60,needs_review,not_started,not_started,not_started,not_started,,,
the-first-flame,9,097bbdbbb3c567a7259664abb433d5f952bf5bc20ab1a9ab159cd1e5690d0f60,needs_review,not_started,not_started,not_started,not_started,,,
the-first-flame,10,097bbdbbb3c567a7259664abb433d5f952bf5bc20ab1a9ab159cd1e5690d0f60,needs_review,not_started,not_started,not_started,not_started,,,
the-first-flame,11,097bbdbbb3c567a7259664abb433d5f952bf5bc20ab1a9ab159cd1e5690d0f60,needs_review,not_started,not_started,not_started,not_started,,,
the-first-flame,12,097bbdbbb3c567a7259664abb433d5f952bf5bc20ab1a9ab159cd1e5690d0f60,needs_review,not_started,not_started,not_started,not_started,,,
the-first-flame,13,097bbdbbb3c567a7259664abb433d5f952bf5bc20ab1a9ab159cd1e5690d0f60,needs_review,not_started,not_started,not_started,not_started,,,
the-first-flame,14,097bbdbbb3c567a7259664abb433d5f952bf5bc20ab1a9ab159cd1e5690d0f60,needs_review,not_started,not_started,not_started,not_started,,,
the-first-flame,15,097bbdbbb3c567a7259664abb433d5f952bf5bc20ab1a9ab159cd1e5690d0f60,needs_review,not_started,not_started,not_started,not_started,,,
the-first-flame,16,097bbdbbb3c567a7259664abb433d5f952bf5bc20ab1a9ab159cd1e5690d0f60,needs_review,not_started,not_started,not_started,not_started,,,
the-first-flame,17,097bbdbbb3c567a7259664abb433d5f952bf5bc20ab1a9ab159cd1e5690d0f60,needs_review,not_started,not_started,not_started,not_started,,,
the-first-flame,18,097bbdbbb3c567a7259664abb433d5f952bf5bc20ab1a9ab159cd1e5690d0f60,needs_review,not_started,not_started,not_started,not_started,,,
the-first-flame,19,097bbdbbb3c567a7259664abb433d5f952bf5bc20ab1a9ab159cd1e5690d0f60,needs_review,not_started,not_started,not_started,not_started,,,
the-first-flame,20,097bbdbbb3c567a7259664abb433d5f952bf5bc20ab1a9ab159cd1e5690d0f60,needs_review,not_started,not_started,not_started,not_started,,,
the-first-flame,21,097bbdbbb3c567a7259664abb433d5f952bf5bc20ab1a9ab159cd1e5690d0f60,needs_review,not_started,not_started,not_started,not_started,,,
the-first-flame,22,097bbdbbb3c567a7259664abb433d5f952bf5bc20ab1a9ab159cd1e5690d0f60,needs_review,not_started,not_started,not_started,not_started,,,
the-first-flame,23,097bbdbbb3c567a7259664abb433d5f952bf5bc20ab1a9ab159cd1e5690d0f60,needs_review,not_started,not_started,not_started,not_started,,,
the-first-flame,24,097bbdbbb3c567a7259664abb433d5f952bf5bc20ab1a9ab159cd1e5690d0f60,needs_review,not_started,not_started,not_started,not_started,,,
the-first-flame,25,097bbdbbb3c567a7259664abb433d5f952bf5bc20ab1a9ab159cd1e5690d0f60,needs_review,not_started,not_started,not_started,not_started,,,
the-first-flame,26,097bbdbbb3c567a7259664abb433d5f952bf5bc20ab1a9ab159cd1e5690d0f60,needs_review,not_started,not_started,not_started,not_started,,,
the-first-flame,27,097bbdbbb3c567a7259664abb433d5f952bf5bc20ab1a9ab159cd1e5690d0f60,needs_review,not_started,not_started,not_started,not_started,,,
the-first-flame,28,097bbdbbb3c567a7259664abb433d5f952bf5bc20ab1a9ab159cd1e5690d0f60,needs_review,not_started,not_started,not_started,not_started,,,
the-first-flame,29,097bbdbbb3c567a7259664abb433d5f952bf5bc20ab1a9ab159cd1e5690d0f60,needs_review,not_started,not_started,not_started,not_started,,,
the-first-flame,30,097bbdbbb3c567a7259664abb433d5f952bf5bc20ab1a9ab159cd1e5690d0f60,needs_review,not_started,not_started,not_started,not_started,,,
the-first-flame,31,097bbdbbb3c567a7259664abb433d5f952bf5bc20ab1a9ab159cd1e5690d0f60,needs_recovery,not_started,not_started,not_started,not_started,,,
the-first-flame,32,097bbdbbb3c567a7259664abb433d5f952bf5bc20ab1a9ab159cd1e5690d0f60,needs_review,not_started,not_started,not_started,not_started,,,
the-first-flame,33,097bbdbbb3c567a7259664abb433d5f952bf5bc20ab1a9ab159cd1e5690d0f60,needs_recovery,not_started,not_started,not_started,not_started,,,
the-first-flame,34,097bbdbbb3c567a7259664abb433d5f952bf5bc20ab1a9ab159cd1e5690d0f60,needs_review,not_started,not_started,not_started,not_started,,,
the-first-flame,35,097bbdbbb3c567a7259664abb433d5f952bf5bc20ab1a9ab159cd1e5690d0f60,needs_review,not_started,not_started,not_started,not_started,,,
the-first-flame,36,097bbdbbb3c567a7259664abb433d5f952bf5bc20ab1a9ab159cd1e5690d0f60,needs_review,not_started,not_started,not_started,not_started,,,
the-first-flame,37,097bbdbbb3c567a7259664abb433d5f952bf5bc20ab1a9ab159cd1e5690d0f60,needs_review,not_started,not_started,not_started,not_started,,,
the-first-flame,38,097bbdbbb3c567a7259664abb433d5f952bf5bc20ab1a9ab159cd1e5690d0f60,needs_review,not_started,not_started,not_started,not_started,,,
the-first-flame,39,097bbdbbb3c567a7259664abb433d5f952bf5bc20ab1a9ab159cd1e5690d0f60,needs_recovery,not_started,not_started,not_started,not_started,,,
the-first-flame,40,097bbdbbb3c567a7259664abb433d5f952bf5bc20ab1a9ab159cd1e5690d0f60,needs_review,not_started,not_started,not_started,not_started,,,
the-first-flame,41,097bbdbbb3c567a7259664abb433d5f952bf5bc20ab1a9ab159cd1e5690d0f60,needs_recovery,not_started,not_started,not_started,not_started,,,
the-first-flame,42,097bbdbbb3c567a7259664abb433d5f952bf5bc20ab1a9ab159cd1e5690d0f60,needs_review,not_started,not_started,not_started,not_started,,,
the-first-flame,43,097bbdbbb3c567a7259664abb433d5f952bf5bc20ab1a9ab159cd1e5690d0f60,needs_review,not_started,not_started,not_started,not_started,,,
total-war,1,821ad4edc5fa34917046611837704caaef3852b4b0f130d29b1ef3024502b5bb,needs_recovery,not_started,not_started,not_started,not_started,,,
total-war,2,821ad4edc5fa34917046611837704caaef3852b4b0f130d29b1ef3024502b5bb,needs_recovery,not_started,not_started,not_started,not_started,,,
total-war,3,821ad4edc5fa34917046611837704caaef3852b4b0f130d29b1ef3024502b5bb,needs_review,not_started,not_started,not_started,not_started,,,
total-war,4,821ad4edc5fa34917046611837704caaef3852b4b0f130d29b1ef3024502b5bb,needs_recovery,not_started,not_started,not_started,not_started,,,
total-war,5,821ad4edc5fa34917046611837704caaef3852b4b0f130d29b1ef3024502b5bb,needs_review,not_started,not_started,not_started,not_started,,,
total-war,6,821ad4edc5fa34917046611837704caaef3852b4b0f130d29b1ef3024502b5bb,needs_review,not_started,not_started,not_started,not_started,,,
total-war,7,821ad4edc5fa34917046611837704caaef3852b4b0f130d29b1ef3024502b5bb,needs_review,not_started,not_started,not_started,not_started,,,
total-war,8,821ad4edc5fa34917046611837704caaef3852b4b0f130d29b1ef3024502b5bb,needs_review,not_started,not_started,not_started,not_started,,,
total-war,9,821ad4edc5fa34917046611837704caaef3852b4b0f130d29b1ef3024502b5bb,needs_review,not_started,not_started,not_started,not_started,,,
total-war,10,821ad4edc5fa34917046611837704caaef3852b4b0f130d29b1ef3024502b5bb,needs_review,not_started,not_started,not_started,not_started,,,
total-war,11,821ad4edc5fa34917046611837704caaef3852b4b0f130d29b1ef3024502b5bb,needs_review,not_started,not_started,not_started,not_started,,,
total-war,12,821ad4edc5fa34917046611837704caaef3852b4b0f130d29b1ef3024502b5bb,needs_recovery,not_started,not_started,not_started,not_started,,,
total-war,13,821ad4edc5fa34917046611837704caaef3852b4b0f130d29b1ef3024502b5bb,needs_recovery,not_started,not_started,not_started,not_started,,,
total-war,14,821ad4edc5fa34917046611837704caaef3852b4b0f130d29b1ef3024502b5bb,needs_review,not_started,not_started,not_started,not_started,,,
total-war,15,821ad4edc5fa34917046611837704caaef3852b4b0f130d29b1ef3024502b5bb,needs_review,not_started,not_started,not_started,not_started,,,
total-war,16,821ad4edc5fa34917046611837704caaef3852b4b0f130d29b1ef3024502b5bb,needs_review,not_started,not_started,not_started,not_started,,,
total-war,17,821ad4edc5fa34917046611837704caaef3852b4b0f130d29b1ef3024502b5bb,needs_review,not_started,not_started,not_started,not_started,,,
total-war,18,821ad4edc5fa34917046611837704caaef3852b4b0f130d29b1ef3024502b5bb,needs_review,not_started,not_started,not_started,not_started,,,
total-war,19,821ad4edc5fa34917046611837704caaef3852b4b0f130d29b1ef3024502b5bb,needs_review,not_started,not_started,not_started,not_started,,,
total-war,20,821ad4edc5fa34917046611837704caaef3852b4b0f130d29b1ef3024502b5bb,needs_review,not_started,not_started,not_started,not_started,,,
total-war,21,821ad4edc5fa34917046611837704caaef3852b4b0f130d29b1ef3024502b5bb,needs_review,not_started,not_started,not_started,not_started,,,
total-war,22,821ad4edc5fa34917046611837704caaef3852b4b0f130d29b1ef3024502b5bb,needs_recovery,not_started,not_started,not_started,not_started,,,
total-war,23,821ad4edc5fa34917046611837704caaef3852b4b0f130d29b1ef3024502b5bb,needs_recovery,not_started,not_started,not_started,not_started,,,
total-war,24,821ad4edc5fa34917046611837704caaef3852b4b0f130d29b1ef3024502b5bb,needs_review,not_started,not_started,not_started,not_started,,,
total-war,25,821ad4edc5fa34917046611837704caaef3852b4b0f130d29b1ef3024502b5bb,needs_review,not_started,not_started,not_started,not_started,,,
total-war,26,821ad4edc5fa34917046611837704caaef3852b4b0f130d29b1ef3024502b5bb,needs_review,not_started,not_started,not_started,not_started,,,
total-war,27,821ad4edc5fa34917046611837704caaef3852b4b0f130d29b1ef3024502b5bb,needs_review,not_started,not_started,not_started,not_started,,,
total-war,28,821ad4edc5fa34917046611837704caaef3852b4b0f130d29b1ef3024502b5bb,needs_review,not_started,not_started,not_started,not_started,,,
total-war,29,821ad4edc5fa34917046611837704caaef3852b4b0f130d29b1ef3024502b5bb,needs_review,not_started,not_started,not_started,not_started,,,
total-war,30,821ad4edc5fa34917046611837704caaef3852b4b0f130d29b1ef3024502b5bb,needs_recovery,not_started,not_started,not_started,not_started,,,
